transaction_id,customer_id,product_id,store_id,date_id,quantity,unit_price,total_amount,discount
T008316,C0100,P018,S001,D010,2,34.12,67.35,0.013
T008317,C0009,P044,S001,D230,2,188.4,370.02,0.018
T008318,C0083,P027,S001,D104,4,94.54,362.28,0.042
T008319,C0484,P123,S001,D320,4,294.46,1063.59,0.097
T008320,C0350,P023,S001,D163,3,146.34,410.92,0.064
T008321,C0235,P048,S001,D113,1,91.83,87.42,0.048
T008322,C0094,P068,S001,D248,2,75.08,141.75,0.056
T008323,C0039,P032,S001,D278,5,62.33,307.91,0.012
T008324,C0320,P034,S001,D062,2,64.29,125.62,0.023
T008325,C0186,P101,S001,D203,3,108.48,298.43,0.083
T008326,C0125,P120,S001,D044,3,210.83,608.46,0.038
T008327,C0172,P049,S001,D285,2,90.86,175.9,0.032
T008328,C0059,P091,S001,D043,4,108.82,350.84,0.194
T008329,C0020,P161,S001,D356,1,39.8,39.6,0.005
T008330,C0036,P007,S001,D184,2,62.74,120.34,0.041
T008331,C0078,P001,S001,D021,5,75.67,358.68,0.052
T008332,C0017,P051,S001,D266,2,80.44,158.15,0.017
T008333,C0293,P052,S001,D203,2,84.6,163.62,0.033
T008334,C0433,P074,S001,D364,1,146.37,143.88,0.017
T008335,C0234,P114,S001,D068,1,169.38,161.59,0.046
T008336,C0105,P032,S001,D119,1,60.34,56.12,0.07
T008337,C0257,P072,S001,D292,5,134.19,620.63,0.075
T008338,C0458,P072,S001,D158,2,129.22,227.69,0.119
T008339,C0146,P034,S001,D209,1,63.78,62.25,0.024
T008340,C0047,P067,S001,D155,1,74.96,73.54,0.019
T008341,C0497,P102,S001,D365,1,112.49,109.68,0.025
T008342,C0212,P162,S001,D175,1,28.27,26.09,0.077
T008343,C0146,P050,S001,D052,3,85.68,253.96,0.012
T008344,C0080,P057,S001,D165,1,56.77,53.08,0.065
T008345,C0483,P102,S001,D001,2,113.14,207.05,0.085
T008346,C0072,P025,S001,D193,1,130.74,128.13,0.02
T008347,C0187,P032,S001,D267,1,60.07,50.94,0.152
T008348,C0159,P162,S001,D208,5,27.29,118.3,0.133
T008349,C0440,P151,S001,D193,1,1128.71,1077.92,0.045
T008350,C0369,P126,S001,D190,3,352.87,1052.26,0.006
T008351,C0002,P112,S001,D341,3,176.16,527.42,0.002
T008352,C0451,P105,S001,D112,4,129.12,499.44,0.033
T008353,C0011,P139,S001,D207,4,275.19,1064.43,0.033
T008354,C0045,P018,S001,D222,1,34.15,32.89,0.037
T008355,C0405,P124,S001,D128,4,340.47,1213.44,0.109
T008356,C0013,P054,S001,D049,2,82.62,162.43,0.017
T008357,C0107,P079,S001,D109,2,203.46,396.75,0.025
T008358,C0059,P096,S001,D253,3,275.14,689.23,0.165
T008359,C0374,P048,S001,D177,1,88.73,80.3,0.095
T008360,C0372,P148,S001,D178,1,1035.28,1022.86,0.012
T008361,C0461,P002,S001,D015,5,77.98,377.03,0.033
T008362,C0112,P151,S001,D319,1,1095.12,1055.7,0.036
T008363,C0427,P063,S001,D358,1,277.93,248.19,0.107
T008364,C0046,P008,S001,D250,1,76.66,72.52,0.054
T008365,C0020,P060,S001,D061,3,53.43,156.12,0.026
T008366,C0305,P038,S001,D018,1,169.67,160.34,0.055
T008367,C0228,P036,S001,D335,2,144.86,279.29,0.036
T008368,C0415,P142,S001,D265,1,236.01,210.05,0.11
T008369,C0273,P066,S001,D266,1,298.73,263.78,0.117
T008370,C0330,P151,S001,D037,1,1134.89,995.3,0.123
T008371,C0358,P139,S001,D026,5,281.87,1259.96,0.106
T008372,C0279,P057,S001,D267,3,59.78,162.84,0.092
T008373,C0093,P072,S001,D117,4,133.48,532.32,0.003
T008374,C0379,P019,S001,D293,1,36.28,32.11,0.115
T008375,C0362,P119,S001,D330,1,195.02,190.73,0.022
T008376,C0218,P001,S001,D264,4,74.16,285.07,0.039
T008377,C0202,P095,S001,D231,1,291.56,278.15,0.046
T008378,C0013,P123,S001,D245,2,301.2,577.7,0.041
T008379,C0072,P020,S001,D078,1,34.76,33.58,0.034
T008380,C0220,P110,S001,D090,2,182.7,338.36,0.074
T008381,C0443,P058,S001,D060,2,53.05,104.51,0.015
T008382,C0235,P156,S001,D186,3,90.19,257.31,0.049
T008383,C0394,P149,S001,D106,3,1190.8,3572.4,0.0
T008384,C0178,P154,S001,D276,1,95.42,94.37,0.011
T008385,C0425,P062,S001,D178,2,299.86,566.14,0.056
T008386,C0179,P035,S001,D317,4,65.56,249.91,0.047
T008387,C0346,P105,S001,D150,2,129.47,241.59,0.067
T008388,C0442,P054,S001,D068,2,82.89,151.69,0.085
T008389,C0104,P164,S001,D318,1,31.0,30.04,0.031
T008390,C0149,P115,S001,D350,2,188.17,374.46,0.005
T008391,C0300,P108,S001,D112,2,134.69,241.9,0.102
T008392,C0072,P151,S001,D314,3,1114.04,3241.86,0.03
T008393,C0243,P156,S001,D179,3,90.75,262.18,0.037
T008394,C0183,P156,S001,D290,1,88.89,79.73,0.103
T008395,C0054,P040,S001,D264,1,138.92,127.25,0.084
T008396,C0246,P112,S001,D294,5,183.24,911.62,0.005
T008397,C0254,P082,S001,D007,1,207.97,199.03,0.043
T008398,C0065,P121,S001,D246,1,199.06,193.69,0.027
T008399,C0491,P094,S001,D006,1,281.62,249.23,0.115
T008400,C0222,P164,S001,D028,2,30.89,59.0,0.045
T008401,C0342,P020,S001,D107,2,33.49,63.23,0.056
T008402,C0336,P111,S001,D255,5,156.53,752.13,0.039
T008403,C0328,P056,S001,D191,2,57.02,108.79,0.046
T008404,C0089,P099,S001,D256,1,92.56,86.73,0.063
T008405,C0222,P143,S001,D109,2,126.75,246.91,0.026
T008406,C0354,P034,S001,D153,1,63.57,61.79,0.028
T008407,C0353,P022,S001,D113,4,134.01,518.89,0.032
T008408,C0044,P082,S001,D353,2,213.86,406.76,0.049
T008409,C0167,P032,S001,D339,1,60.15,58.47,0.028
T008410,C0329,P074,S001,D056,5,147.55,655.12,0.112
T008411,C0276,P030,S001,D211,3,103.93,296.2,0.05
T008412,C0150,P082,S001,D029,1,209.25,206.74,0.012
T008413,C0163,P049,S001,D363,2,91.26,172.12,0.057
T008414,C0166,P040,S001,D091,1,138.38,135.06,0.024
T008415,C0239,P156,S001,D034,1,86.27,84.89,0.016
T008416,C0309,P106,S001,D288,4,124.79,489.68,0.019
T008417,C0013,P116,S001,D048,5,179.02,887.04,0.009
T008418,C0286,P075,S001,D070,2,136.95,263.77,0.037
T008419,C0013,P013,S001,D095,1,89.96,85.82,0.046
T008420,C0471,P009,S001,D095,2,75.96,144.78,0.047
T008421,C0064,P057,S001,D322,1,59.4,59.1,0.005
T008422,C0485,P084,S001,D251,2,142.86,264.86,0.073
T008423,C0283,P151,S001,D203,1,1108.44,1076.3,0.029
T008424,C0489,P006,S001,D236,1,69.6,67.51,0.03
T008425,C0486,P039,S001,D037,1,148.73,142.33,0.043
T008426,C0180,P149,S001,D292,3,1215.4,3547.75,0.027
T008427,C0226,P093,S001,D169,2,93.82,186.51,0.006
T008428,C0158,P158,S001,D238,1,37.79,37.71,0.002
T008429,C0447,P078,S001,D215,3,200.1,576.89,0.039
T008430,C0003,P135,S001,D292,5,160.31,794.34,0.009
T008431,C0139,P017,S001,D360,2,86.42,167.31,0.032
T008432,C0268,P118,S001,D050,3,219.64,640.47,0.028
T008433,C0456,P153,S001,D013,4,80.56,269.39,0.164
T008434,C0026,P103,S001,D314,3,105.54,306.49,0.032
T008435,C0397,P032,S001,D298,1,60.05,59.45,0.01
T008436,C0064,P069,S001,D319,2,75.64,144.62,0.044
T008437,C0175,P072,S001,D168,3,133.55,358.18,0.106
T008438,C0260,P089,S001,D009,1,103.29,93.58,0.094
T008439,C0253,P043,S001,D143,1,201.38,169.76,0.157
T008440,C0497,P086,S001,D116,2,143.46,277.45,0.033
T008441,C0308,P118,S001,D099,2,211.9,402.61,0.05
T008442,C0083,P150,S001,D210,2,1155.35,2289.9,0.009
T008443,C0310,P116,S001,D193,3,175.39,495.65,0.058
T008444,C0288,P072,S001,D080,1,128.64,120.66,0.062
T008445,C0022,P105,S001,D146,2,123.61,235.35,0.048
T008446,C0328,P141,S001,D204,3,259.21,741.08,0.047
T008447,C0416,P020,S001,D261,1,33.3,29.4,0.117
T008448,C0198,P051,S001,D227,1,82.99,76.35,0.08
T008449,C0133,P085,S001,D144,2,149.34,271.8,0.09
T008450,C0187,P091,S001,D258,3,109.87,265.34,0.195
T008451,C0377,P073,S001,D007,3,132.28,349.22,0.12
T008452,C0358,P011,S001,D023,4,93.92,319.7,0.149
T008453,C0401,P032,S001,D233,1,62.07,59.59,0.04
T008454,C0391,P139,S001,D028,4,270.76,1061.38,0.02
T008455,C0340,P030,S001,D273,2,103.89,179.31,0.137
T008456,C0209,P124,S001,D015,4,354.37,1255.89,0.114
T008457,C0131,P101,S001,D052,3,104.34,288.92,0.077
T008458,C0463,P114,S001,D281,4,165.69,656.13,0.01
T008459,C0331,P050,S001,D322,2,83.77,159.67,0.047
T008460,C0113,P030,S001,D153,1,99.6,89.54,0.101
T008461,C0144,P048,S001,D360,1,90.5,88.6,0.021
T008462,C0282,P165,S001,D351,2,30.46,58.91,0.033
T008463,C0215,P082,S001,D167,2,206.42,367.01,0.111
T008464,C0102,P116,S001,D070,1,180.27,172.34,0.044
T008465,C0260,P066,S001,D031,1,285.32,265.06,0.071
T008466,C0380,P080,S001,D060,2,208.82,377.55,0.096
T008467,C0475,P017,S001,D328,1,85.17,82.87,0.027
T008468,C0220,P133,S001,D341,2,83.28,148.24,0.11
T008469,C0427,P032,S001,D265,1,61.35,56.44,0.08
T008470,C0201,P031,S001,D012,1,93.61,91.18,0.026
T008471,C0124,P162,S001,D248,1,26.9,23.94,0.11
T008472,C0416,P056,S001,D079,1,58.06,50.16,0.136
T008473,C0242,P109,S001,D346,1,122.25,119.19,0.025
T008474,C0312,P085,S001,D197,5,145.7,722.67,0.008
T008475,C0453,P147,S001,D296,2,134.29,221.04,0.177
T008476,C0313,P008,S001,D069,1,75.1,67.89,0.096
T008477,C0333,P067,S001,D058,2,72.46,143.18,0.012
T008478,C0500,P055,S001,D230,4,60.48,229.82,0.05
T008479,C0354,P053,S001,D326,1,91.95,89.47,0.027
T008480,C0183,P084,S001,D012,1,136.48,122.7,0.101
T008481,C0157,P028,S001,D150,4,97.82,390.11,0.003
T008482,C0370,P106,S001,D269,2,118.88,223.02,0.062
T008483,C0138,P015,S001,D026,3,78.24,220.17,0.062
T008484,C0422,P060,S001,D134,2,51.58,88.1,0.146
T008485,C0144,P052,S001,D031,1,81.87,77.86,0.049
T008486,C0309,P086,S001,D240,3,149.98,437.34,0.028
T008487,C0357,P146,S001,D302,2,124.59,246.44,0.011
T008488,C0379,P024,S001,D194,1,134.19,126.14,0.06
T008489,C0498,P040,S001,D224,3,140.47,392.33,0.069
T008490,C0404,P159,S001,D338,2,40.17,77.69,0.033
T008491,C0497,P022,S001,D157,4,138.03,545.49,0.012
T008492,C0474,P153,S001,D205,5,78.32,383.38,0.021
T008493,C0172,P046,S001,D345,4,212.03,832.85,0.018
T008494,C0182,P044,S001,D087,5,181.93,903.28,0.007
T008495,C0357,P116,S001,D276,2,179.95,354.5,0.015
T008496,C0176,P097,S001,D034,2,293.93,582.57,0.009
T008497,C0288,P134,S001,D045,4,142.92,534.52,0.065
T008498,C0117,P091,S001,D350,2,114.2,214.7,0.06
T008499,C0238,P009,S001,D316,2,75.44,124.17,0.177
T008500,C0352,P011,S001,D123,1,93.16,87.01,0.066
T008501,C0115,P026,S001,D106,2,150.17,272.41,0.093
T008502,C0427,P132,S001,D010,3,93.69,263.36,0.063
T008503,C0409,P067,S001,D296,3,74.54,213.56,0.045
T008504,C0058,P006,S001,D020,1,66.81,64.61,0.033
T008505,C0295,P066,S001,D103,4,282.37,993.94,0.12
T008506,C0086,P099,S001,D205,1,91.5,90.68,0.009
T008507,C0236,P150,S001,D055,1,1196.94,1059.29,0.115
T008508,C0223,P106,S001,D165,2,124.82,244.9,0.019
T008509,C0094,P059,S001,D319,2,57.27,106.06,0.074
T008510,C0355,P038,S001,D069,1,164.22,161.26,0.018
T008511,C0115,P121,S001,D062,1,197.53,179.95,0.089
T008512,C0347,P129,S001,D255,2,96.91,190.91,0.015
T008513,C0489,P089,S001,D360,2,101.35,196.21,0.032
T008514,C0221,P044,S001,D358,2,192.46,344.12,0.106
T008515,C0422,P082,S001,D193,1,213.35,190.31,0.108
T008516,C0119,P082,S001,D078,4,206.04,820.86,0.004
T008517,C0341,P024,S001,D185,2,137.51,270.89,0.015
T008518,C0425,P031,S001,D149,2,91.01,163.27,0.103
T008519,C0113,P103,S001,D153,2,105.94,190.9,0.099
T008520,C0473,P125,S001,D165,1,338.5,336.13,0.007
T008521,C0096,P079,S001,D286,1,200.1,199.1,0.005
T008522,C0234,P075,S001,D235,1,135.54,132.56,0.022
T008523,C0198,P018,S001,D251,1,33.72,30.04,0.109
T008524,C0434,P036,S001,D304,1,141.09,138.83,0.016
T008525,C0244,P160,S001,D342,5,39.71,170.36,0.142
T008526,C0370,P009,S001,D221,1,76.19,68.42,0.102
T008527,C0390,P094,S001,D168,2,285.21,545.32,0.044
T008528,C0089,P130,S001,D359,3,88.82,252.6,0.052
T008529,C0132,P034,S001,D288,4,63.61,232.56,0.086
T008530,C0402,P035,S001,D239,3,65.46,181.26,0.077
T008531,C0008,P027,S001,D072,5,92.62,441.33,0.047
T008532,C0218,P084,S001,D075,4,141.09,562.1,0.004
T008533,C0427,P066,S001,D148,3,289.39,823.89,0.051
T008534,C0433,P161,S001,D056,4,38.6,149.61,0.031
T008535,C0173,P129,S001,D031,2,100.43,196.44,0.022
T008536,C0253,P160,S001,D032,1,41.07,35.69,0.131
T008537,C0017,P140,S001,D337,2,274.43,529.1,0.036
T008538,C0421,P018,S001,D326,1,34.75,34.51,0.007
T008539,C0421,P046,S001,D037,2,206.53,399.02,0.034
T008540,C0371,P125,S001,D189,1,331.58,290.8,0.123
T008541,C0412,P121,S001,D003,2,192.46,381.46,0.009
T008542,C0390,P085,S001,D003,1,145.03,139.37,0.039
T008543,C0424,P039,S001,D141,1,147.97,119.56,0.192
T008544,C0272,P146,S001,D320,3,128.25,378.98,0.015
T008545,C0177,P146,S001,D011,2,127.45,227.12,0.109
T008546,C0150,P006,S001,D295,2,68.9,137.39,0.003
T008547,C0190,P032,S001,D152,1,61.77,61.03,0.012
T008548,C0153,P041,S001,D229,1,157.46,140.14,0.11
T008549,C0075,P157,S001,D121,1,89.88,86.37,0.039
T008550,C0122,P152,S001,D143,2,1188.86,2078.13,0.126
T008551,C0242,P080,S001,D244,1,202.75,198.9,0.019
T008552,C0194,P069,S001,D202,2,77.33,150.02,0.03
T008553,C0033,P106,S001,D110,5,119.46,587.15,0.017
T008554,C0303,P156,S001,D197,1,85.6,79.61,0.07
T008555,C0133,P108,S001,D082,1,128.46,121.27,0.056
T008556,C0436,P110,S001,D330,2,184.75,357.68,0.032
T008557,C0128,P093,S001,D195,1,95.87,86.95,0.093
T008558,C0116,P097,S001,D077,3,310.13,829.91,0.108
T008559,C0020,P143,S001,D318,1,128.67,123.14,0.043
T008560,C0341,P137,S001,D361,3,163.89,479.87,0.024
T008561,C0061,P141,S001,D072,2,266.85,502.75,0.058
T008562,C0009,P160,S001,D140,3,39.79,115.31,0.034
T008563,C0059,P096,S001,D011,4,284.24,916.39,0.194
T008564,C0310,P160,S001,D050,2,39.11,69.38,0.113
T008565,C0492,P158,S001,D211,2,37.37,74.52,0.003
T008566,C0232,P062,S001,D106,3,288.43,764.92,0.116
T008567,C0058,P157,S001,D207,1,91.44,90.8,0.007
T008568,C0315,P082,S001,D242,2,203.03,363.42,0.105
T008569,C0258,P135,S001,D276,2,158.14,303.31,0.041
T008570,C0080,P041,S001,D106,2,155.46,282.32,0.092
T008571,C0127,P053,S001,D092,2,92.29,149.51,0.19
T008572,C0403,P102,S001,D263,1,108.71,101.64,0.065
T008573,C0236,P147,S001,D174,3,132.57,338.85,0.148
T008574,C0396,P046,S001,D177,2,205.28,363.76,0.114
T008575,C0264,P067,S001,D117,1,74.37,72.59,0.024
T008576,C0227,P114,S001,D015,2,167.19,328.7,0.017
T008577,C0305,P061,S001,D251,2,51.31,91.43,0.109
T008578,C0042,P135,S001,D057,1,157.04,155.47,0.01
T008579,C0131,P056,S001,D258,1,57.41,54.31,0.054
T008580,C0415,P027,S001,D016,1,94.83,90.09,0.05
T008581,C0398,P020,S001,D263,1,34.08,32.82,0.037
T008582,C0267,P161,S001,D114,2,38.62,75.31,0.025
T008583,C0314,P144,S001,D191,3,134.27,398.38,0.011
T008584,C0482,P101,S001,D268,3,106.02,312.65,0.017
T008585,C0029,P073,S001,D192,3,128.62,334.93,0.132
T008586,C0205,P122,S001,D084,2,192.36,330.86,0.14
T008587,C0122,P066,S001,D111,3,293.17,787.16,0.105
T008588,C0005,P015,S001,D013,2,79.2,152.7,0.036
T008589,C0106,P021,S001,D054,1,34.18,33.02,0.034
T008590,C0236,P017,S001,D346,2,86.86,151.14,0.13
T008591,C0036,P023,S001,D210,2,144.82,279.21,0.036
T008592,C0123,P154,S001,D171,4,94.73,345.58,0.088
T008593,C0050,P145,S001,D348,1,120.46,115.16,0.044
T008594,C0426,P058,S001,D183,3,52.38,156.04,0.007
T008595,C0089,P111,S001,D135,1,153.46,136.43,0.111
T008596,C0161,P010,S001,D174,1,89.62,88.54,0.012
T008597,C0193,P006,S001,D241,3,66.48,168.53,0.155
T008598,C0082,P137,S001,D264,1,155.93,155.15,0.005
T008599,C0275,P136,S001,D109,2,171.76,340.77,0.008
T008600,C0408,P074,S001,D335,1,144.33,144.04,0.002
T008601,C0282,P046,S001,D208,1,214.33,207.04,0.034
T008602,C0040,P041,S001,D121,4,162.36,627.36,0.034
T008603,C0268,P115,S001,D086,3,178.77,515.39,0.039
T008604,C0211,P166,S001,D163,3,27.06,77.77,0.042
T008605,C0122,P113,S001,D208,1,173.02,143.95,0.168
T008606,C0349,P078,S001,D300,3,193.37,552.84,0.047
T008607,C0246,P103,S001,D026,2,107.83,207.68,0.037
T008608,C0308,P075,S001,D015,3,133.99,387.1,0.037
T008609,C0304,P072,S001,D080,1,134.13,129.84,0.032
T008610,C0220,P163,S001,D174,3,27.9,79.26,0.053
T008611,C0012,P158,S001,D182,2,37.4,74.5,0.004
T008612,C0358,P083,S001,D053,1,146.28,120.24,0.178
T008613,C0495,P024,S001,D277,1,134.06,134.06,0.0
T008614,C0059,P066,S001,D207,1,289.42,252.66,0.127
T008615,C0187,P022,S001,D361,1,139.55,125.18,0.103
T008616,C0335,P068,S001,D007,1,77.59,69.13,0.109
T008617,C0165,P031,S001,D012,1,89.61,88.62,0.011
T008618,C0004,P004,S001,D054,1,75.74,71.5,0.056
T008619,C0057,P150,S001,D309,1,1201.52,1011.68,0.158
T008620,C0042,P008,S001,D197,2,75.38,144.73,0.04
T008621,C0156,P131,S001,D097,1,96.46,91.93,0.047
T008622,C0216,P046,S001,D342,4,212.62,844.53,0.007
T008623,C0203,P121,S001,D149,2,195.35,383.28,0.019
T008624,C0059,P083,S001,D027,3,145.27,372.62,0.145
T008625,C0256,P066,S001,D214,3,283.23,831.0,0.022
T008626,C0376,P095,S001,D180,4,300.73,1133.15,0.058
T008627,C0387,P028,S001,D282,2,99.93,169.88,0.15
T008628,C0385,P065,S001,D183,2,319.42,625.42,0.021
T008629,C0300,P108,S001,D206,4,129.72,489.3,0.057
T008630,C0380,P029,S001,D259,2,91.21,162.72,0.108
T008631,C0473,P006,S001,D004,1,69.41,67.54,0.027
T008632,C0482,P139,S001,D055,2,266.61,523.62,0.018
T008633,C0107,P083,S001,D262,4,144.04,570.4,0.01
T008634,C0434,P154,S001,D245,1,95.09,92.81,0.024
T008635,C0147,P047,S001,D009,1,216.78,216.35,0.002
T008636,C0374,P157,S001,D151,5,87.66,395.35,0.098
T008637,C0475,P063,S001,D021,5,275.01,1309.05,0.048
T008638,C0342,P139,S001,D074,1,272.47,257.48,0.055
T008639,C0153,P145,S001,D139,1,125.98,111.87,0.112
T008640,C0091,P144,S001,D353,2,138.08,273.4,0.01
T008641,C0112,P112,S001,D017,2,175.74,334.61,0.048
T008642,C0057,P052,S001,D364,2,81.36,138.96,0.146
T008643,C0399,P128,S001,D300,4,329.1,1296.65,0.015
T008644,C0321,P017,S001,D029,2,86.81,170.32,0.019
T008645,C0152,P031,S001,D011,1,91.85,91.3,0.006
T008646,C0204,P156,S001,D201,2,90.7,174.69,0.037
T008647,C0107,P048,S001,D254,4,93.27,365.25,0.021
T008648,C0246,P155,S001,D324,2,76.51,151.03,0.013
T008649,C0161,P103,S001,D182,2,103.98,197.77,0.049
T008650,C0199,P101,S001,D068,2,107.84,205.97,0.045
T008651,C0475,P103,S001,D008,1,101.74,99.81,0.019
T008652,C0287,P143,S001,D176,2,129.38,255.65,0.012
T008653,C0015,P132,S001,D070,3,91.03,239.77,0.122
T008654,C0350,P126,S001,D188,5,355.1,1606.83,0.095
T008655,C0206,P016,S001,D118,4,88.94,343.31,0.035
T008656,C0041,P111,S001,D340,2,160.02,310.76,0.029
T008657,C0093,P014,S001,D314,1,87.42,86.81,0.007
T008658,C0489,P158,S001,D076,3,38.2,109.21,0.047
T008659,C0059,P085,S001,D176,1,148.98,131.55,0.117
T008660,C0479,P023,S001,D305,1,140.66,121.95,0.133
T008661,C0115,P053,S001,D166,2,91.64,173.57,0.053
T008662,C0136,P035,S001,D208,3,63.11,170.02,0.102
T008663,C0352,P083,S001,D072,3,141.33,399.82,0.057
T008664,C0279,P083,S001,D165,1,143.98,135.49,0.059
T008665,C0081,P039,S001,D359,2,143.65,285.58,0.006
T008666,C0099,P013,S001,D102,2,88.34,171.91,0.027
T008667,C0229,P114,S001,D237,2,167.71,300.54,0.104
T008668,C0485,P031,S001,D263,5,91.24,431.57,0.054
T008669,C0424,P041,S001,D180,3,158.54,395.72,0.168
T008670,C0270,P127,S001,D313,2,294.52,565.48,0.04
T008671,C0373,P159,S001,D254,1,39.23,34.33,0.125
T008672,C0296,P038,S001,D025,3,168.54,470.23,0.07
T008673,C0315,P127,S001,D005,3,291.64,734.93,0.16
T008674,C0162,P088,S001,D350,4,146.65,561.38,0.043
T008675,C0055,P153,S001,D344,2,80.55,151.76,0.058
T008676,C0280,P077,S001,D269,2,151.54,248.83,0.179
T008677,C0214,P106,S001,D075,3,121.26,326.67,0.102
T008678,C0284,P161,S001,D010,3,39.5,107.12,0.096
T008679,C0482,P092,S001,D068,2,107.29,214.58,0.0
T008680,C0040,P092,S001,D045,5,104.78,507.14,0.032
T008681,C0351,P002,S001,D196,2,80.01,153.14,0.043
T008682,C0161,P013,S001,D259,2,90.45,178.73,0.012
T008683,C0209,P070,S001,D283,2,73.29,138.22,0.057
T008684,C0306,P001,S001,D068,1,75.86,66.98,0.117
T008685,C0427,P115,S001,D250,1,181.3,161.9,0.107
T008686,C0382,P036,S001,D085,1,147.86,144.75,0.021
T008687,C0215,P094,S001,D344,1,288.15,261.35,0.093
T008688,C0112,P078,S001,D230,5,198.16,963.06,0.028
T008689,C0037,P158,S001,D311,2,36.8,70.51,0.042
T008690,C0109,P036,S001,D135,1,144.9,139.97,0.034
T008691,C0303,P079,S001,D211,1,201.36,178.81,0.112
T008692,C0028,P023,S001,D322,2,143.56,273.05,0.049
T008693,C0086,P139,S001,D018,1,277.69,276.02,0.006
T008694,C0107,P008,S001,D057,1,75.47,75.39,0.001
T008695,C0040,P043,S001,D291,2,203.22,396.28,0.025
T008696,C0097,P036,S001,D064,5,147.24,710.43,0.035
T008697,C0059,P140,S001,D166,2,269.18,441.46,0.18
T008698,C0354,P110,S001,D014,2,179.13,341.78,0.046
T008699,C0411,P010,S001,D095,1,93.68,93.31,0.004
T008700,C0315,P097,S001,D025,1,309.14,268.02,0.133
T008701,C0297,P016,S001,D213,2,85.29,163.42,0.042
T008702,C0159,P080,S001,D245,1,206.77,168.93,0.183
T008703,C0125,P052,S001,D178,2,83.39,165.45,0.008
T008704,C0183,P032,S001,D349,4,62.29,230.22,0.076
T008705,C0398,P122,S001,D286,1,190.98,188.88,0.011
T008706,C0356,P051,S001,D151,4,81.85,311.68,0.048
T008707,C0445,P011,S001,D026,2,90.74,176.04,0.03
T008708,C0301,P119,S001,D080,2,198.91,381.11,0.042
T008709,C0079,P144,S001,D085,1,137.98,136.05,0.014
T008710,C0376,P057,S001,D014,2,57.45,104.1,0.094
T008711,C0075,P100,S001,D027,2,112.7,216.61,0.039
T008712,C0457,P165,S001,D183,1,29.34,25.12,0.144
T008713,C0140,P091,S001,D342,1,108.74,105.48,0.03
T008714,C0379,P097,S001,D188,2,296.86,540.88,0.089
T008715,C0450,P122,S001,D141,4,187.9,723.79,0.037
T008716,C0463,P118,S001,D196,5,219.65,1083.97,0.013
T008717,C0253,P032,S001,D208,1,62.72,50.8,0.19
T008718,C0464,P076,S001,D083,2,135.2,241.47,0.107
T008719,C0094,P100,S001,D016,3,111.35,307.99,0.078
T008720,C0020,P124,S001,D033,1,342.66,333.41,0.027
T008721,C0120,P153,S001,D114,2,80.95,150.89,0.068
T008722,C0133,P055,S001,D063,1,58.22,54.44,0.065
T008723,C0396,P089,S001,D009,3,104.31,271.62,0.132
T008724,C0049,P149,S001,D047,2,1180.48,2334.99,0.011
T008725,C0027,P072,S001,D195,2,133.31,266.62,0.0
T008726,C0396,P068,S001,D194,3,78.19,197.04,0.16
T008727,C0267,P153,S001,D180,1,81.38,80.0,0.017
T008728,C0491,P064,S001,D309,5,327.61,1480.8,0.096
T008729,C0220,P083,S001,D071,2,146.1,271.45,0.071
T008730,C0452,P018,S001,D358,2,35.16,68.42,0.027
T008731,C0070,P123,S001,D071,3,303.33,868.13,0.046
T008732,C0017,P088,S001,D303,1,150.25,144.69,0.037
T008733,C0310,P117,S001,D279,4,197.33,711.18,0.099
T008734,C0236,P147,S001,D164,2,132.96,218.59,0.178
T008735,C0097,P002,S001,D191,4,77.54,295.58,0.047
T008736,C0474,P085,S001,D131,4,143.95,564.28,0.02
T008737,C0033,P073,S001,D167,1,127.81,126.53,0.01
T008738,C0494,P108,S001,D212,1,131.82,123.52,0.063
T008739,C0220,P129,S001,D096,2,97.51,178.83,0.083
T008740,C0070,P148,S001,D038,4,1030.4,3985.59,0.033
T008741,C0362,P073,S001,D166,1,129.6,129.47,0.001
T008742,C0471,P042,S001,D035,1,208.54,207.08,0.007
T008743,C0088,P037,S001,D005,1,155.87,128.9,0.173
T008744,C0484,P065,S001,D211,4,321.94,1161.56,0.098
T008745,C0269,P144,S001,D324,5,141.28,629.4,0.109
T008746,C0118,P142,S001,D144,1,234.22,233.52,0.003
T008747,C0345,P072,S001,D257,3,135.77,403.64,0.009
T008748,C0121,P026,S001,D223,2,147.36,256.11,0.131
T008749,C0008,P147,S001,D034,2,129.85,252.69,0.027
T008750,C0333,P091,S001,D177,1,113.57,111.87,0.015
T008751,C0087,P120,S001,D035,1,209.24,198.99,0.049
T008752,C0447,P061,S001,D055,2,51.65,102.47,0.008
T008753,C0343,P060,S001,D321,2,51.65,99.68,0.035
T008754,C0126,P031,S001,D157,2,93.49,179.87,0.038
T008755,C0004,P144,S001,D180,4,139.77,518.83,0.072
T008756,C0211,P093,S001,D152,1,95.38,91.09,0.045
T008757,C0047,P003,S001,D046,2,77.52,149.3,0.037
T008758,C0219,P059,S001,D324,4,56.77,200.06,0.119
T008759,C0214,P131,S001,D217,2,100.13,190.05,0.051
T008760,C0411,P104,S001,D144,2,111.85,222.58,0.005
T008761,C0254,P114,S001,D215,4,164.28,636.75,0.031
T008762,C0318,P062,S001,D042,1,297.11,283.74,0.045
T008763,C0240,P093,S001,D314,3,93.58,276.25,0.016
T008764,C0326,P083,S001,D269,4,141.23,503.34,0.109
